Row ID,Order ID,order_date,ship_date,customer_name,Customer ID,segment,category,sub_category,product_name,country,city,state,region,ship_mode,sales
6755,CA-2017-154767,2017-06-28,2017-06-30,Becky Pak,BP-11155,Consumer,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",United States,Paterson,New Jersey,East,Second Class,275.24
6756,CA-2018-124205,2018-09-15,2018-09-19,Theresa Coyne,TC-21145,Corporate,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",United States,Lakewood,New Jersey,East,Standard Class,47.4
6757,CA-2018-124205,2018-09-15,2018-09-19,Theresa Coyne,TC-21145,Corporate,Furniture,Chairs,SAFCO Folding Chair Trolley,United States,Lakewood,New Jersey,East,Standard Class,512.96
6758,CA-2018-124205,2018-09-15,2018-09-19,Theresa Coyne,TC-21145,Corporate,Technology,Phones,Plantronics 81402,United States,Lakewood,New Jersey,East,Standard Class,395.94
6759,CA-2018-124205,2018-09-15,2018-09-19,Theresa Coyne,TC-21145,Corporate,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",United States,Lakewood,New Jersey,East,Standard Class,81.96
6760,CA-2018-165715,2018-12-02,2018-12-08,Barry Gonzalez,BG-11035,Consumer,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,United States,Greensboro,North Carolina,South,Standard Class,32.776
6761,CA-2018-100636,2018-06-26,2018-06-30,Denny Ordway,DO-13435,Consumer,Office Supplies,Storage,Safco Industrial Wire Shelving System,United States,New York City,New York,East,Standard Class,272.94
6762,CA-2017-162943,2017-07-24,2017-07-26,Darren Budd,DB-12970,Corporate,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,United States,New York City,New York,East,Second Class,253.764
6763,CA-2017-144764,2017-09-02,2017-09-08,Rob Lucas,RL-19615,Consumer,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,United States,Chicago,Illinois,Central,Standard Class,29.24
6764,CA-2017-144764,2017-09-02,2017-09-08,Rob Lucas,RL-19615,Consumer,Office Supplies,Storage,Rogers Deluxe File Chest,United States,Chicago,Illinois,Central,Standard Class,35.168
6765,CA-2017-144764,2017-09-02,2017-09-08,Rob Lucas,RL-19615,Consumer,Technology,Machines,Okidata C610n Printer,United States,Chicago,Illinois,Central,Standard Class,1362.9
6766,CA-2018-100615,2018-04-20,2018-04-24,Sarah Jordon,SJ-20215,Consumer,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,United States,Chicago,Illinois,Central,Standard Class,317.058
6767,CA-2018-100615,2018-04-20,2018-04-24,Sarah Jordon,SJ-20215,Consumer,Office Supplies,Art,Lumber Crayons,United States,Chicago,Illinois,Central,Standard Class,15.76
6768,CA-2018-100615,2018-04-20,2018-04-24,Sarah Jordon,SJ-20215,Consumer,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",United States,Chicago,Illinois,Central,Standard Class,14.56
6769,CA-2015-109302,2015-08-12,2015-08-16,Charles Sheldon,CS-12175,Corporate,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",United States,Lakewood,New Jersey,East,Standard Class,196.21
6770,CA-2018-139787,2018-09-19,2018-09-23,Julie Prescott,JP-16135,Home Office,Office Supplies,Art,SANFORD Major Accent Highlighters,United States,Columbus,Georgia,South,Standard Class,35.4
6771,CA-2018-139402,2018-12-09,2018-12-13,Nick Crebassa,NC-18535,Corporate,Office Supplies,Paper,Multicolor Computer Printout Paper,United States,Phoenix,Arizona,West,Standard Class,419.4
6772,CA-2018-139402,2018-12-09,2018-12-13,Nick Crebassa,NC-18535,Corporate,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",United States,Phoenix,Arizona,West,Standard Class,13.005
6773,CA-2017-119018,2017-11-04,2017-11-08,Carl Weiss,CW-11905,Home Office,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,United States,Los Angeles,California,West,Standard Class,7.712
6774,CA-2017-119018,2017-11-04,2017-11-08,Carl Weiss,CW-11905,Home Office,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,United States,Los Angeles,California,West,Standard Class,4.176
6775,CA-2017-119018,2017-11-04,2017-11-08,Carl Weiss,CW-11905,Home Office,Office Supplies,Paper,Xerox 229,United States,Los Angeles,California,West,Standard Class,38.88
6776,CA-2016-105361,2016-03-29,2016-04-04,Chad McGuire,CM-12115,Consumer,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",United States,New York City,New York,East,Standard Class,17.64
6777,US-2017-152373,2017-09-05,2017-09-11,Pete Takahito,PT-19090,Consumer,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",United States,San Antonio,Texas,Central,Standard Class,93.456
6778,US-2018-166037,2018-01-28,2018-02-01,Craig Leslie,CL-12700,Home Office,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,United States,New York City,New York,East,Standard Class,449.91
6779,US-2017-147711,2017-09-03,2017-09-08,Herbert Flentye,HF-14995,Consumer,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",United States,Baltimore,Maryland,East,Second Class,344.94
6780,US-2017-147711,2017-09-03,2017-09-08,Herbert Flentye,HF-14995,Consumer,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",United States,Baltimore,Maryland,East,Second Class,14.76
6781,US-2017-147711,2017-09-03,2017-09-08,Herbert Flentye,HF-14995,Consumer,Office Supplies,Binders,Acco Expandable Hanging Binders,United States,Baltimore,Maryland,East,Second Class,12.76
6782,US-2017-147711,2017-09-03,2017-09-08,Herbert Flentye,HF-14995,Consumer,Office Supplies,Labels,Avery 486,United States,Baltimore,Maryland,East,Second Class,58.48
6783,CA-2018-121293,2018-07-25,2018-07-28,John Castell,JC-15775,Consumer,Furniture,Furnishings,Eldon 200 Class Desk Accessories,United States,Philadelphia,Pennsylvania,East,Second Class,20.096
6784,CA-2018-121293,2018-07-25,2018-07-28,John Castell,JC-15775,Consumer,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,United States,Philadelphia,Pennsylvania,East,Second Class,37.752
6785,CA-2018-121293,2018-07-25,2018-07-28,John Castell,JC-15775,Consumer,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",United States,Philadelphia,Pennsylvania,East,Second Class,138.588
6786,CA-2018-121293,2018-07-25,2018-07-28,John Castell,JC-15775,Consumer,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,United States,Philadelphia,Pennsylvania,East,Second Class,259.92
6787,CA-2018-121293,2018-07-25,2018-07-28,John Castell,JC-15775,Consumer,Office Supplies,Paper,Xerox 216,United States,Philadelphia,Pennsylvania,East,Second Class,20.736
6788,CA-2016-118843,2016-09-13,2016-09-20,Jonathan Howell,JH-15910,Consumer,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,United States,Atlanta,Georgia,South,Standard Class,129.93
6789,CA-2016-118843,2016-09-13,2016-09-20,Jonathan Howell,JH-15910,Consumer,Office Supplies,Paper,Xerox 1948,United States,Atlanta,Georgia,South,Standard Class,69.93
6790,CA-2016-161445,2016-09-07,2016-09-09,Corey Catlett,CC-12610,Corporate,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,United States,Durham,North Carolina,South,Second Class,140.736
6791,CA-2017-124527,2017-11-16,2017-11-17,Ionia McGrath,IM-15055,Consumer,Office Supplies,Binders,Round Ring Binders,United States,Roseville,California,West,First Class,8.32
6792,CA-2017-162348,2017-11-10,2017-11-15,Ben Ferrer,BF-11170,Home Office,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",United States,Sacramento,California,West,Standard Class,9.98
6793,CA-2015-141005,2015-08-15,2015-08-18,Christine Sundaresam,CS-12355,Consumer,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,United States,Fairfield,Connecticut,East,First Class,62.94
6794,CA-2016-145394,2016-11-16,2016-11-20,Matt Connell,MC-17605,Corporate,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",United States,Chicago,Illinois,Central,Standard Class,21.488
6795,CA-2016-145394,2016-11-16,2016-11-20,Matt Connell,MC-17605,Corporate,Technology,Phones,HTC One,United States,Chicago,Illinois,Central,Standard Class,239.976
6796,CA-2016-145394,2016-11-16,2016-11-20,Matt Connell,MC-17605,Corporate,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",United States,Chicago,Illinois,Central,Standard Class,34.504
6797,CA-2016-168809,2016-08-25,2016-08-25,Mick Crebagga,MC-18100,Consumer,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",United States,Houston,Texas,Central,Same Day,20.104
6798,CA-2016-168809,2016-08-25,2016-08-25,Mick Crebagga,MC-18100,Consumer,Office Supplies,Binders,Poly Designer Cover & Back,United States,Houston,Texas,Central,Same Day,3.798
6799,CA-2016-168809,2016-08-25,2016-08-25,Mick Crebagga,MC-18100,Consumer,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,United States,Houston,Texas,Central,Same Day,7.88
6800,CA-2017-109827,2017-12-25,2018-01-01,Laurel Workman,LW-16825,Corporate,Furniture,Tables,KI Conference Tables,United States,Phoenix,Arizona,West,Standard Class,35.445
6801,CA-2017-109827,2017-12-25,2018-01-01,Laurel Workman,LW-16825,Corporate,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,United States,Phoenix,Arizona,West,Standard Class,269.97
6802,CA-2017-109827,2017-12-25,2018-01-01,Laurel Workman,LW-16825,Corporate,Technology,Accessories,Imation Clip USB flash drive - 8 GB,United States,Phoenix,Arizona,West,Standard Class,45.12
6803,CA-2017-109827,2017-12-25,2018-01-01,Laurel Workman,LW-16825,Corporate,Technology,Accessories,Hypercom P1300 Pinpad,United States,Phoenix,Arizona,West,Standard Class,100.8
6804,CA-2017-109827,2017-12-25,2018-01-01,Laurel Workman,LW-16825,Corporate,Furniture,Chairs,"Global Stack Chair with Arms, Black",United States,Phoenix,Arizona,West,Standard Class,47.968
6805,CA-2015-152233,2015-10-05,2015-10-06,Keith Herrera,KH-16510,Consumer,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,United States,Pomona,California,West,First Class,99.98
6806,CA-2015-125682,2015-11-22,2015-11-25,Robert Barroso,RB-19645,Corporate,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),United States,Atlanta,Georgia,South,First Class,9.96
6807,CA-2018-162880,2018-12-25,2018-12-29,Giulietta Dortch,GD-14590,Corporate,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,United States,Everett,Washington,West,Standard Class,3.856
6808,CA-2016-128125,2016-03-31,2016-04-05,Ed Braxton,EB-13705,Corporate,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",United States,Houston,Texas,Central,Standard Class,98.376
6809,CA-2016-128125,2016-03-31,2016-04-05,Ed Braxton,EB-13705,Corporate,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,United States,Houston,Texas,Central,Standard Class,22.38
6810,CA-2018-156237,2018-09-14,2018-09-15,Pamela Stobb,PS-18760,Consumer,Office Supplies,Binders,GBC Instant Report Kit,United States,Philadelphia,Pennsylvania,East,First Class,3.882
6811,CA-2018-156237,2018-09-14,2018-09-15,Pamela Stobb,PS-18760,Consumer,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,United States,Philadelphia,Pennsylvania,East,First Class,12.585
6812,CA-2018-156237,2018-09-14,2018-09-15,Pamela Stobb,PS-18760,Consumer,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,United States,Philadelphia,Pennsylvania,East,First Class,113.372
6813,CA-2018-156237,2018-09-14,2018-09-15,Pamela Stobb,PS-18760,Consumer,Office Supplies,Binders,Aluminum Screw Posts,United States,Philadelphia,Pennsylvania,East,First Class,18.312
6814,CA-2018-156237,2018-09-14,2018-09-15,Pamela Stobb,PS-18760,Consumer,Furniture,Furnishings,Tensor Track Tree Floor Lamp,United States,Philadelphia,Pennsylvania,East,First Class,127.936
6815,CA-2018-156237,2018-09-14,2018-09-15,Pamela Stobb,PS-18760,Consumer,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,United States,Philadelphia,Pennsylvania,East,First Class,241.17
6816,CA-2015-144414,2015-06-17,2015-06-21,Gary Hwang,GH-14425,Consumer,Furniture,Furnishings,Eldon Wave Desk Accessories,United States,Seattle,Washington,West,Standard Class,6.24
6817,CA-2015-144414,2015-06-17,2015-06-21,Gary Hwang,GH-14425,Consumer,Office Supplies,Fasteners,OIC Binder Clips,United States,Seattle,Washington,West,Standard Class,17.9
6818,CA-2015-144414,2015-06-17,2015-06-21,Gary Hwang,GH-14425,Consumer,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,United States,Seattle,Washington,West,Standard Class,3266.376
6819,CA-2018-163860,2018-12-28,2019-01-01,Lori Olson,LO-17170,Corporate,Office Supplies,Binders,Computer Printout Index Tabs,United States,Peoria,Illinois,Central,Standard Class,1.68
6820,CA-2018-163860,2018-12-28,2019-01-01,Lori Olson,LO-17170,Corporate,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,United States,Peoria,Illinois,Central,Standard Class,7.968
6821,CA-2018-163860,2018-12-28,2019-01-01,Lori Olson,LO-17170,Corporate,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",United States,Peoria,Illinois,Central,Standard Class,113.372
6822,CA-2018-163860,2018-12-28,2019-01-01,Lori Olson,LO-17170,Corporate,Furniture,Furnishings,3M Hangers With Command Adhesive,United States,Peoria,Illinois,Central,Standard Class,2.96
6823,US-2018-115609,2018-11-02,2018-11-07,Cindy Stewart,CS-12505,Consumer,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,United States,Los Angeles,California,West,Standard Class,168.1
6824,CA-2016-154291,2016-07-25,2016-07-29,Yana Sorensen,YS-21880,Corporate,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",United States,Montgomery,Alabama,South,Standard Class,98.46
6825,CA-2016-154291,2016-07-25,2016-07-29,Yana Sorensen,YS-21880,Corporate,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",United States,Montgomery,Alabama,South,Standard Class,358.58
6826,CA-2017-118689,2017-10-02,2017-10-09,Tamara Chand,TC-20980,Corporate,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,United States,Lafayette,Indiana,Central,Standard Class,32.48
6827,CA-2017-118689,2017-10-02,2017-10-09,Tamara Chand,TC-20980,Corporate,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,United States,Lafayette,Indiana,Central,Standard Class,17499.95
6828,CA-2017-118689,2017-10-02,2017-10-09,Tamara Chand,TC-20980,Corporate,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,United States,Lafayette,Indiana,Central,Standard Class,735.98
6829,CA-2017-118689,2017-10-02,2017-10-09,Tamara Chand,TC-20980,Corporate,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",United States,Lafayette,Indiana,Central,Standard Class,34.37
6830,CA-2017-118689,2017-10-02,2017-10-09,Tamara Chand,TC-20980,Corporate,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,United States,Lafayette,Indiana,Central,Standard Class,33.96
6831,CA-2017-140438,2017-12-24,2017-12-27,Pauline Webber,PW-19030,Corporate,Technology,Phones,Samsung Rugby III,United States,New York City,New York,East,Second Class,197.97
6832,US-2018-123204,2018-07-21,2018-07-27,Cari Schnelling,CS-11860,Consumer,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",United States,New York City,New York,East,Standard Class,17.48
6833,CA-2016-112522,2016-10-10,2016-10-17,David Philippe,DP-13165,Consumer,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,United States,Chicago,Illinois,Central,Standard Class,8.016
6834,CA-2017-153101,2017-09-08,2017-09-08,Pauline Johnson,PJ-19015,Consumer,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",United States,Santa Ana,California,West,Same Day,146.04
6835,CA-2017-142615,2017-11-20,2017-11-24,Brendan Murry,BM-11575,Corporate,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,United States,Montebello,California,West,Standard Class,27.88
6836,CA-2018-142643,2018-10-15,2018-10-20,Dionis Lloyd,DL-13495,Corporate,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",United States,Thousand Oaks,California,West,Standard Class,152.65
6837,CA-2018-142643,2018-10-15,2018-10-20,Dionis Lloyd,DL-13495,Corporate,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",United States,Thousand Oaks,California,West,Standard Class,22.72
6838,CA-2016-116260,2016-07-06,2016-07-12,Barbara Fisher,BF-10975,Corporate,Office Supplies,Art,Newell 333,United States,Vineland,New Jersey,East,Standard Class,11.12
6839,CA-2018-107517,2018-02-05,2018-02-09,Fred Chung,FC-14335,Corporate,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",United States,Torrance,California,West,Standard Class,1640.7
6840,CA-2018-107517,2018-02-05,2018-02-09,Fred Chung,FC-14335,Corporate,Technology,Phones,Geemarc AmpliPOWER60,United States,Torrance,California,West,Standard Class,371.2
6841,CA-2016-166338,2016-12-06,2016-12-07,Mike Pelletier,MP-18175,Home Office,Office Supplies,Binders,Ibico Standard Transparent Covers,United States,Troy,Ohio,East,First Class,14.832
6842,CA-2017-123946,2017-09-12,2017-09-17,Anthony Johnson,AJ-10795,Corporate,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,United States,Springfield,Virginia,South,Standard Class,20.7
6843,CA-2017-123946,2017-09-12,2017-09-17,Anthony Johnson,AJ-10795,Corporate,Office Supplies,Fasteners,Staples,United States,Springfield,Virginia,South,Standard Class,11.34
6844,CA-2017-123946,2017-09-12,2017-09-17,Anthony Johnson,AJ-10795,Corporate,Office Supplies,Storage,"Rogers Jumbo File, Granite",United States,Springfield,Virginia,South,Standard Class,67.9
6845,CA-2017-123946,2017-09-12,2017-09-17,Anthony Johnson,AJ-10795,Corporate,Furniture,Chairs,Hon Olson Stacker Chairs,United States,Springfield,Virginia,South,Standard Class,1059.12
6846,CA-2015-147543,2015-07-06,2015-07-12,Becky Castell,BC-11125,Home Office,Furniture,Chairs,Global Comet Stacking Armless Chair,United States,El Cajon,California,West,Standard Class,478.48
6847,US-2017-159093,2017-05-09,2017-05-14,Ricardo Sperren,RS-19420,Corporate,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",United States,Los Angeles,California,West,Standard Class,32.04
6848,CA-2017-162110,2017-07-18,2017-07-22,Nora Paige,NP-18670,Consumer,Technology,Phones,iHome FM Clock Radio with Lightning Dock,United States,Phoenix,Arizona,West,Standard Class,55.992
6849,US-2017-163461,2017-06-18,2017-06-21,Bobby Trafton,BT-11440,Consumer,Office Supplies,Paper,Xerox 1937,United States,Frankfort,Illinois,Central,First Class,76.864
6850,CA-2015-101462,2015-04-20,2015-04-25,Benjamin Patterson,BP-11230,Consumer,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",United States,Los Angeles,California,West,Standard Class,59.92
6851,US-2017-100461,2017-01-08,2017-01-12,Jack O'Briant,JO-15145,Corporate,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",United States,Franklin,Wisconsin,Central,Standard Class,1565.88
6852,US-2017-100461,2017-01-08,2017-01-12,Jack O'Briant,JO-15145,Corporate,Office Supplies,Binders,Plastic Binding Combs,United States,Franklin,Wisconsin,Central,Standard Class,106.05
6853,US-2018-162670,2018-12-23,2018-12-28,Monica Federle,MF-18250,Corporate,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",United States,Little Rock,Arkansas,South,Second Class,62.04
6854,US-2018-162670,2018-12-23,2018-12-28,Monica Federle,MF-18250,Corporate,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",United States,Little Rock,Arkansas,South,Second Class,494.97
6855,US-2018-162670,2018-12-23,2018-12-28,Monica Federle,MF-18250,Corporate,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",United States,Little Rock,Arkansas,South,Second Class,367.96
6856,US-2018-162670,2018-12-23,2018-12-28,Monica Federle,MF-18250,Corporate,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",United States,Little Rock,Arkansas,South,Second Class,44.96
6857,US-2018-162670,2018-12-23,2018-12-28,Monica Federle,MF-18250,Corporate,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",United States,Little Rock,Arkansas,South,Second Class,182.94
6858,CA-2018-128965,2018-04-17,2018-04-22,Pamela Stobb,PS-18760,Consumer,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",United States,Los Angeles,California,West,Standard Class,28.14
6859,CA-2018-128965,2018-04-17,2018-04-22,Pamela Stobb,PS-18760,Consumer,Office Supplies,Labels,Avery 517,United States,Los Angeles,California,West,Standard Class,7.38
6860,CA-2018-128965,2018-04-17,2018-04-22,Pamela Stobb,PS-18760,Consumer,Office Supplies,Fasteners,Stockwell Push Pins,United States,Los Angeles,California,West,Standard Class,10.9
6861,CA-2018-128965,2018-04-17,2018-04-22,Pamela Stobb,PS-18760,Consumer,Technology,Accessories,Logitech Wireless Touch Keyboard K400,United States,Los Angeles,California,West,Standard Class,274.89
6862,CA-2018-128965,2018-04-17,2018-04-22,Pamela Stobb,PS-18760,Consumer,Office Supplies,Labels,Avery 474,United States,Los Angeles,California,West,Standard Class,23.04
6863,CA-2018-128965,2018-04-17,2018-04-22,Pamela Stobb,PS-18760,Consumer,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",United States,Los Angeles,California,West,Standard Class,218.352
6864,CA-2018-138618,2018-12-01,2018-12-08,Maribeth Yedwab,MY-17380,Corporate,Office Supplies,Paper,Xerox 201,United States,San Antonio,Texas,Central,Standard Class,10.368
6865,US-2017-126452,2017-08-21,2017-08-28,Scot Coram,SC-20230,Corporate,Office Supplies,Binders,Avery Durable Slant Ring Binders,United States,Los Angeles,California,West,Standard Class,12.672
6866,US-2017-126452,2017-08-21,2017-08-28,Scot Coram,SC-20230,Corporate,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,United States,Los Angeles,California,West,Standard Class,91.96
6867,US-2017-126452,2017-08-21,2017-08-28,Scot Coram,SC-20230,Corporate,Technology,Accessories,Logitech Gaming G510s - Keyboard,United States,Los Angeles,California,West,Standard Class,254.97
6868,US-2017-126452,2017-08-21,2017-08-28,Scot Coram,SC-20230,Corporate,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,United States,Los Angeles,California,West,Standard Class,31.984
6869,US-2017-126452,2017-08-21,2017-08-28,Scot Coram,SC-20230,Corporate,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,United States,Los Angeles,California,West,Standard Class,2887.056
6870,US-2017-126452,2017-08-21,2017-08-28,Scot Coram,SC-20230,Corporate,Office Supplies,Paper,Xerox 1997,United States,Los Angeles,California,West,Standard Class,12.96
6871,US-2017-126452,2017-08-21,2017-08-28,Scot Coram,SC-20230,Corporate,Office Supplies,Paper,Xerox 1928,United States,Los Angeles,California,West,Standard Class,47.52
6872,CA-2017-145009,2017-12-05,2017-12-08,Randy Ferguson,RF-19345,Corporate,Office Supplies,Labels,Avery 483,United States,Chicago,Illinois,Central,Second Class,11.952
6873,CA-2016-162544,2016-12-16,2016-12-19,Sandra Glassco,SG-20080,Consumer,Office Supplies,Paper,Xerox 190,United States,Seattle,Washington,West,First Class,4.98
6874,CA-2015-124394,2015-10-17,2015-10-22,Tracy Blumstein,TB-21520,Consumer,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",United States,Beaumont,Texas,Central,Second Class,10.78
6875,CA-2015-124394,2015-10-17,2015-10-22,Tracy Blumstein,TB-21520,Consumer,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,United States,Beaumont,Texas,Central,Second Class,119.976
6876,US-2017-121013,2017-09-05,2017-09-10,Michael Moore,MM-17920,Consumer,Office Supplies,Labels,Avery 50,United States,Chesapeake,Virginia,South,Standard Class,25.06
6877,US-2017-121013,2017-09-05,2017-09-10,Michael Moore,MM-17920,Consumer,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",United States,Chesapeake,Virginia,South,Standard Class,1652.94
6878,US-2016-123918,2016-10-15,2016-10-15,Claire Gute,CG-12520,Consumer,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",United States,Dallas,Texas,Central,Same Day,131.376
6879,US-2016-123918,2016-10-15,2016-10-15,Claire Gute,CG-12520,Consumer,Office Supplies,Paper,Xerox 1986,United States,Dallas,Texas,Central,Same Day,5.344
6880,CA-2016-137113,2016-12-01,2016-12-05,Tamara Willingham,TW-21025,Home Office,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,United States,Seattle,Washington,West,Second Class,2003.92
6881,CA-2016-137113,2016-12-01,2016-12-05,Tamara Willingham,TW-21025,Home Office,Office Supplies,Paper,Xerox 219,United States,Seattle,Washington,West,Second Class,32.4
6882,CA-2016-137113,2016-12-01,2016-12-05,Tamara Willingham,TW-21025,Home Office,Furniture,Tables,Bush Advantage Collection Round Conference Table,United States,Seattle,Washington,West,Second Class,1913.4
6883,CA-2016-137113,2016-12-01,2016-12-05,Tamara Willingham,TW-21025,Home Office,Office Supplies,Storage,Tennsco Industrial Shelving,United States,Seattle,Washington,West,Second Class,146.73
6884,CA-2016-137113,2016-12-01,2016-12-05,Tamara Willingham,TW-21025,Home Office,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",United States,Seattle,Washington,West,Second Class,114.2
6885,CA-2016-120677,2016-05-31,2016-06-04,Bill Donatelli,BD-11320,Consumer,Furniture,Chairs,Hon Pagoda Stacking Chairs,United States,Minneapolis,Minnesota,Central,Standard Class,2567.84
6886,CA-2018-123036,2018-09-10,2018-09-17,Helen Abelman,HA-14905,Consumer,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,United States,Springfield,Ohio,East,Standard Class,37.056
6887,CA-2018-123036,2018-09-10,2018-09-17,Helen Abelman,HA-14905,Consumer,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,United States,Springfield,Ohio,East,Standard Class,259.896
6888,CA-2018-120222,2018-04-25,2018-05-02,Lauren Leatherbury,LL-16840,Consumer,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",United States,Los Angeles,California,West,Standard Class,19.05
6889,CA-2018-120222,2018-04-25,2018-05-02,Lauren Leatherbury,LL-16840,Consumer,Office Supplies,Binders,Surelock Post Binders,United States,Los Angeles,California,West,Standard Class,73.344
